date,state,district,pincode,bio_age_5_17,bio_age_17_
2025-01-04,Andhra Pradesh,nellore,524402.0,141.0,52.0
2025-01-04,Tamil Nadu,thoothukkudi,628716.0,59.0,81.0
2025-01-04,Telangana,adilabad,504215.0,60.0,24.0
2025-01-04,Karnataka,uttara kannada,581129.0,13.0,17.0
2025-01-04,Odisha,jajapur,754082.0,43.0,64.0
2025-01-04,Assam,udalguri,784522.0,224.0,42.0
2025-01-04,Assam,jorhat,785006.0,31.0,18.0
2025-01-04,Karnataka,dakshina kannada,574285.0,24.0,12.0
2025-01-04,Maharashtra,raigarh,402115.0,17.0,31.0
2025-01-04,Tamil Nadu,tirunelveli,627120.0,20.0,17.0
2025-01-04,West Bengal,murshidabad,742185.0,12.0,21.0
2025-01-04,West Bengal,paschim bardhaman,713339.0,17.0,23.0
2025-01-04,Andhra Pradesh,east godavari,533252.0,274.0,53.0
2025-01-04,Maharashtra,mumbai,400043.0,654.0,1708.0
2025-01-04,Maharashtra,solapur,413006.0,580.0,1333.0
2025-01-04,Karnataka,bangalore,560073.0,86.0,188.0
2025-01-04,Rajasthan,dausa,303323.0,64.0,139.0
2025-01-04,Himachal Pradesh,hamirpur,176044.0,38.0,28.0
2025-01-04,Tamil Nadu,sivaganga,630702.0,90.0,177.0
2025-01-04,Uttar Pradesh,lucknow,227116.0,381.0,107.0
2025-01-04,Maharashtra,nashik,422103.0,428.0,740.0
2025-01-04,Karnataka,tumakuru,572121.0,38.0,23.0
2025-01-04,Tamil Nadu,namakkal,637411.0,105.0,1316.0
2025-01-04,Kerala,thrissur,680587.0,63.0,118.0
2025-01-04,Haryana,kurukshetra,136129.0,161.0,381.0
2025-01-04,Chhattisgarh,kawardha,491888.0,37.0,224.0
2025-01-04,Karnataka,belgaum,591263.0,14.0,43.0
2025-01-04,Karnataka,bangalore,560019.0,19.0,84.0
2025-01-04,Tamil Nadu,tiruppur,641602.0,457.0,395.0
2025-01-04,Madhya Pradesh,rajgarh,465687.0,1049.0,903.0
2025-01-04,Kerala,kollam,691560.0,37.0,51.0
2025-01-04,Karnataka,bangalore,560036.0,81.0,170.0
2025-01-04,Gujarat,mahesana,382165.0,65.0,80.0
2025-01-04,Uttarakhand,chamoli,246472.0,44.0,76.0
2025-01-04,West Bengal,purba medinipur,721438.0,16.0,14.0
2025-01-04,Tamil Nadu,tirunelveli,627111.0,14.0,51.0
2025-01-04,Odisha,baleshwar,756083.0,23.0,70.0
2025-01-04,Karnataka,bellary,583136.0,41.0,28.0
2025-01-04,Pondicherry,pondicherry,605003.0,21.0,113.0
2025-01-04,Gujarat,ahmedabad,380014.0,10.0,26.0
2025-01-04,Gujarat,anand,388310.0,24.0,40.0
2025-01-04,Chhattisgarh,balrampur,497223.0,67.0,608.0
2025-01-04,Maharashtra,jalna,431202.0,297.0,771.0
2025-01-04,Kerala,malappuram,676553.0,136.0,210.0
2025-01-04,Himachal Pradesh,hamirpur,176048.0,66.0,25.0
2025-01-04,Jharkhand,ranchi,834002.0,788.0,1093.0
2025-01-04,Punjab,gurdaspur,143530.0,138.0,266.0
2025-01-04,Madhya Pradesh,panna,488333.0,962.0,481.0
2025-01-04,Tamil Nadu,erode,638151.0,42.0,105.0
2025-01-04,Maharashtra,akola,444405.0,78.0,361.0
2025-01-04,Andhra Pradesh,medak,502286.0,12.0,37.0
2025-01-04,Telangana,medak,502032.0,148.0,110.0
2025-01-04,West Bengal,paschim medinipur,721133.0,87.0,77.0
2025-01-04,Uttar Pradesh,kanpur nagar,209217.0,199.0,137.0
2025-01-04,Madhya Pradesh,anuppur,484113.0,467.0,286.0
2025-01-04,West Bengal,north 24 parganas,743273.0,165.0,163.0
2025-01-04,Uttar Pradesh,muzaffarnagar,251003.0,400.0,158.0
2025-01-04,Uttar Pradesh,lucknow,226007.0,73.0,66.0
2025-01-04,Karnataka,shivamogga,577229.0,29.0,19.0
2025-01-04,Rajasthan,jhunjhunun,333025.0,61.0,105.0
2025-01-04,Rajasthan,jaipur,302032.0,23.0,67.0
2025-01-04,Tamil Nadu,tiruvannamalai,606755.0,138.0,113.0
2025-01-04,Tamil Nadu,salem,636141.0,347.0,255.0
2025-01-04,Karnataka,yadgir,585219.0,21.0,21.0
2025-01-04,Tamil Nadu,kanniyakumari,629809.0,10.0,30.0
2025-01-04,Gujarat,vadodara,391775.0,31.0,60.0
2025-01-04,Manipur,churachandpur,795116.0,22.0,43.0
2025-01-04,Bihar,muzaffarpur,843360.0,307.0,238.0
2025-01-04,West Bengal,north 24 parganas,743427.0,129.0,156.0
2025-01-04,Kerala,kollam,691319.0,15.0,10.0
2025-01-04,Odisha,jajpur,755018.0,105.0,117.0
2025-01-04,Karnataka,belagavi,591225.0,35.0,24.0
2025-01-04,Tamil Nadu,ariyalur,621705.0,103.0,47.0
2025-01-04,Tamil Nadu,madurai,625122.0,54.0,80.0
2025-01-04,West Bengal,purba medinipur,721131.0,36.0,50.0
2025-01-04,Karnataka,bengaluru,562162.0,20.0,18.0
2025-01-04,Maharashtra,sindhudurg,416811.0,11.0,55.0
2025-01-04,Uttar Pradesh,lucknow,226203.0,29.0,19.0
2025-01-04,Assam,kamrup metro,781021.0,138.0,41.0
2025-01-04,Assam,kamrup,781132.0,70.0,12.0
2025-01-04,Punjab,jalandhar,144601.0,17.0,39.0
2025-01-04,West Bengal,bankura,722157.0,56.0,52.0
2025-01-04,Maharashtra,ahmadnagar,413201.0,196.0,283.0
2025-01-04,Andhra Pradesh,hyderabad,500053.0,115.0,563.0
2025-01-04,West Bengal,howrah,711204.0,51.0,110.0
2025-01-04,Sikkim,west sikkim,737113.0,283.0,55.0
2025-01-04,Maharashtra,palghar,401602.0,265.0,404.0
2025-01-04,Haryana,bhiwani,127306.0,238.0,242.0
2025-01-04,Andhra Pradesh,west godavari,534456.0,143.0,66.0
2025-01-04,Madhya Pradesh,sehore,466111.0,383.0,486.0
2025-01-04,Uttarakhand,dehradun,249202.0,101.0,133.0
2025-01-04,Uttar Pradesh,amroha,244235.0,1276.0,296.0
2025-01-04,Tamil Nadu,thoothukkudi,628215.0,43.0,242.0
2025-01-04,Gujarat,vadodara,391330.0,128.0,252.0
2025-01-04,Karnataka,udupi,576111.0,19.0,10.0
2025-01-04,West Bengal,barddhaman,713343.0,64.0,122.0
2025-01-04,Maharashtra,nashik,424109.0,70.0,209.0
2025-01-04,Andhra Pradesh,ananthapuramu,515863.0,259.0,16.0
2025-01-04,Bihar,bhagalpur,813231.0,37.0,40.0
2025-01-04,Telangana,warangal urban,506006.0,16.0,44.0
2025-01-04,Rajasthan,jaisalmer,345022.0,67.0,87.0
2025-01-04,Tripura,unakoti,799290.0,365.0,70.0
2025-01-04,Uttar Pradesh,faizabad,224208.0,94.0,59.0
2025-01-04,Andhra Pradesh,visakhapatnam,530024.0,231.0,98.0
2025-01-04,Uttar Pradesh,ghaziabad,245208.0,32.0,33.0
2025-01-04,Tamil Nadu,viluppuram,606102.0,55.0,110.0
2025-01-04,Nagaland,mokokchung,798615.0,17.0,72.0
2025-01-04,Tamil Nadu,vellore,632501.0,64.0,77.0
2025-01-04,Nagaland,niuland,797112.0,11.0,27.0
2025-01-04,Assam,marigaon,782411.0,493.0,180.0
2025-01-04,Gujarat,rajkot,364465.0,35.0,42.0
2025-01-04,Tamil Nadu,chennai,600009.0,16.0,16.0
2025-01-04,Assam,nagaon,782102.0,59.0,16.0
2025-01-04,Andhra Pradesh,krishna,521214.0,202.0,68.0
2025-01-04,Maharashtra,jalgaon,425001.0,1016.0,1576.0
2025-01-04,Rajasthan,chittorgarh,312203.0,74.0,109.0
2025-01-04,Andhra Pradesh,kurnool,518523.0,191.0,39.0
2025-01-04,Karnataka,ramanagar,561201.0,52.0,44.0
2025-01-04,Andhra Pradesh,chittoor,517416.0,437.0,118.0
2025-01-04,Kerala,kasaragod,671317.0,196.0,147.0
2025-01-04,Kerala,kozhikode,673601.0,92.0,115.0
2025-01-04,Rajasthan,nagaur,341511.0,158.0,259.0
2025-01-04,Karnataka,hasan,573115.0,11.0,43.0
2025-01-04,Maharashtra,ahmadnagar,413715.0,157.0,380.0
2025-01-04,Gujarat,banaskantha,385555.0,124.0,212.0
2025-01-04,Tamil Nadu,coimbatore,641042.0,59.0,89.0
2025-01-04,Madhya Pradesh,ujjain,456771.0,264.0,166.0
2025-01-04,Tamil Nadu,ramanathapuram,623528.0,109.0,67.0
2025-01-04,Odisha,baleswar,756029.0,203.0,168.0
2025-01-04,West Bengal,north 24 parganas,743235.0,167.0,207.0
2025-01-04,Andhra Pradesh,anantapur,515661.0,39.0,50.0
2025-01-04,Bihar,gaya,824231.0,690.0,472.0
2025-01-04,Bihar,gopalganj,841508.0,347.0,248.0
2025-01-04,Telangana,nalgonda,508247.0,70.0,51.0
2025-01-04,Maharashtra,palghar,401403.0,163.0,302.0
2025-01-04,Uttar Pradesh,kushinagar,274407.0,286.0,303.0
2025-01-04,Uttar Pradesh,ambedkar nagar,224183.0,63.0,46.0
2025-01-04,Andhra Pradesh,warangal,506001.0,60.0,335.0
2025-01-04,Uttarakhand,pauri garhwal,246179.0,61.0,98.0
2025-01-04,West Bengal,kolkata,700042.0,30.0,135.0
2025-01-04,Tamil Nadu,villupuram,605106.0,38.0,22.0
2025-01-04,Tamil Nadu,dharmapuri,635303.0,185.0,115.0
2025-01-04,Maharashtra,dhule,424318.0,39.0,110.0
2025-01-04,Uttar Pradesh,amethi,227817.0,41.0,32.0
2025-01-04,Uttar Pradesh,meerut,250344.0,459.0,138.0
2025-01-04,Andhra Pradesh,sri sathya sai,515571.0,63.0,22.0
2025-01-04,Assam,hojai,782445.0,242.0,110.0
2025-01-04,Karnataka,shimoga,577203.0,41.0,66.0
2025-01-04,Himachal Pradesh,kangra,176053.0,64.0,70.0
2025-01-04,Tamil Nadu,chennai,600085.0,67.0,102.0
2025-01-04,Jammu And Kashmir,baramula,193202.0,188.0,336.0
2025-01-04,Bihar,bhagalpur,813227.0,32.0,31.0
2025-01-04,Arunachal Pradesh,west siang,791001.0,135.0,85.0
2025-01-04,Orissa,balangir,767065.0,20.0,68.0
2025-01-04,Assam,biswanath,784175.0,157.0,27.0
2025-01-04,Assam,cachar,788111.0,98.0,20.0
2025-01-04,Karnataka,haveri,581208.0,65.0,145.0
2025-01-04,Orissa,balangir,767002.0,38.0,106.0
2025-01-04,Haryana,ambala,134203.0,522.0,744.0
2025-01-04,Rajasthan,alwar,301410.0,150.0,223.0
2025-01-04,Maharashtra,jalgaon,425504.0,98.0,249.0
2025-01-04,Tamil Nadu,tiruchirappalli,621651.0,49.0,140.0
2025-01-04,West Bengal,north 24 parganas,700159.0,63.0,255.0
2025-01-04,Maharashtra,nashik,422208.0,228.0,969.0
2025-01-04,Karnataka,ramanagar,562112.0,145.0,156.0
2025-01-04,Rajasthan,nagaur,341504.0,106.0,145.0
2025-01-04,Maharashtra,nashik,422214.0,15.0,35.0
2025-01-04,Tamil Nadu,tiruvallur,631210.0,82.0,77.0
2025-01-04,Madhya Pradesh,neemuch,458330.0,309.0,181.0
2025-01-04,Tamil Nadu,salem,636601.0,102.0,98.0
2025-01-04,Punjab,jalandhar,144623.0,45.0,94.0
2025-01-04,West Bengal,dakshin dinajpur,733121.0,339.0,161.0
2025-01-04,Bihar,darbhanga,847428.0,266.0,238.0
2025-01-04,Uttar Pradesh,lucknow,226401.0,194.0,48.0
2025-01-04,Andhra Pradesh,west godavari,534475.0,228.0,70.0
2025-01-04,Andhra Pradesh,nalgonda,508247.0,11.0,36.0
2025-01-04,Kerala,palakkad,678003.0,21.0,27.0
2025-01-04,Madhya Pradesh,panna,488051.0,126.0,136.0
2025-01-04,Odisha,ganjam,761140.0,71.0,65.0
2025-01-04,Orissa,jajapur,755008.0,18.0,53.0
2025-01-04,Arunachal Pradesh,east siang,791104.0,39.0,18.0
2025-01-04,Assam,sonitpur,784507.0,85.0,15.0
2025-01-04,Tamil Nadu,pudukkottai,614902.0,22.0,50.0
2025-01-04,Rajasthan,dausa,303303.0,388.0,583.0
2025-01-04,Gujarat,bhavnagar,364001.0,651.0,742.0
2025-01-04,Uttar Pradesh,bijnor,246736.0,314.0,97.0
2025-01-04,Haryana,yamuna nagar,135003.0,455.0,749.0
2025-01-04,Kerala,palakkad,678597.0,71.0,64.0
2025-01-04,Gujarat,bhavnagar,364120.0,134.0,133.0
2025-01-04,Rajasthan,alwar,301402.0,488.0,482.0
2025-01-04,Punjab,sri muktsar sahib,152107.0,685.0,475.0
2025-01-04,Rajasthan,jhunjhunun,331025.0,30.0,102.0
2025-01-04,Maharashtra,thane,400607.0,310.0,604.0
2025-01-04,Kerala,thrissur,680681.0,106.0,68.0
2025-01-04,Uttar Pradesh,agra,283110.0,704.0,380.0
2025-01-04,Uttar Pradesh,deoria,274705.0,116.0,59.0
2025-01-04,Maharashtra,ratnagiri,415608.0,37.0,122.0
2025-01-04,Telangana,hanumakonda,505102.0,30.0,107.0
2025-01-04,Odisha,balangir,767030.0,114.0,99.0
2025-01-04,Uttar Pradesh,banda,210121.0,1247.0,592.0
2025-01-04,Karnataka,mysuru,571314.0,42.0,21.0
2025-01-04,West Bengal,east midnapore,721442.0,36.0,36.0
2025-01-04,Gujarat,jamnagar,361009.0,93.0,90.0
2025-01-04,Maharashtra,sangli,416306.0,40.0,100.0
2025-01-04,Himachal Pradesh,kangra,176059.0,55.0,70.0
2025-01-04,Tamil Nadu,tiruppur,641604.0,441.0,586.0
2025-01-04,Andhra Pradesh,kurnool,518206.0,138.0,22.0
2025-01-04,Karnataka,dakshina kannada,574199.0,65.0,54.0
2025-01-04,Andhra Pradesh,chittoor,517002.0,296.0,148.0
2025-01-04,Himachal Pradesh,kangra,176087.0,25.0,40.0
2025-01-04,Bihar,west champaran,845102.0,71.0,54.0
2025-01-04,West Bengal,south 24 parganas,743610.0,177.0,338.0
2025-01-04,Andhra Pradesh,cuddapah,516217.0,277.0,57.0
2025-01-04,Gujarat,panchmahals,389380.0,57.0,117.0
2025-01-04,Delhi,south delhi,110017.0,601.0,580.0
2025-01-04,Gujarat,kachchh,370201.0,546.0,460.0
2025-01-04,Tamil Nadu,nagapattinam,609106.0,61.0,69.0
2025-01-04,Uttar Pradesh,sonbhadra,231225.0,623.0,162.0
2025-01-04,Nagaland,kohima,797105.0,29.0,193.0
2025-01-04,Odisha,nayagarh,752081.0,163.0,186.0
2025-01-04,Tamil Nadu,sivaganga,630107.0,31.0,48.0
2025-01-04,Uttar Pradesh,gorakhpur,273155.0,94.0,64.0
2025-01-04,Gujarat,vadodara,391210.0,29.0,44.0
2025-01-04,Tamil Nadu,karur,621315.0,11.0,15.0
2025-01-04,West Bengal,hooghly,712708.0,19.0,48.0
2025-01-04,Tamil Nadu,erode,638055.0,21.0,54.0
2025-01-04,Tamil Nadu,thanjavur,613008.0,23.0,52.0
2025-01-04,Bihar,gaya,824201.0,2405.0,1370.0
2025-01-04,Andhra Pradesh,visakhapatnam,531116.0,1610.0,378.0
2025-01-04,Bihar,siwan,841413.0,159.0,142.0
2025-01-04,Delhi,north west delhi,110040.0,2478.0,1489.0
2025-01-04,Maharashtra,gondiya,441701.0,183.0,298.0
2025-01-04,Karnataka,belgaum,591302.0,114.0,206.0
2025-01-04,Uttar Pradesh,gonda,271319.0,142.0,108.0
2025-01-04,Gujarat,ahmedabad,380024.0,361.0,690.0
2025-01-04,Gujarat,gandhinagar,382721.0,717.0,784.0
2025-01-04,Jharkhand,godda,813208.0,891.0,531.0
2025-01-04,Telangana,nizamabad,503218.0,39.0,40.0
2025-01-04,Uttar Pradesh,allahabad,211006.0,457.0,229.0
2025-01-04,Kerala,thrissur,680601.0,53.0,57.0
2025-01-04,Uttar Pradesh,varanasi,221405.0,180.0,116.0
2025-01-04,Goa,south goa,403707.0,135.0,103.0
2025-01-04,Chhattisgarh,baloda bazar,493332.0,240.0,1284.0
2025-01-04,Kerala,kottayam,686509.0,50.0,85.0
2025-01-04,Tamil Nadu,vellore,632203.0,58.0,17.0
2025-01-04,Andhra Pradesh,hyderabad,500044.0,22.0,139.0
2025-01-04,Bihar,gopalganj,841416.0,79.0,84.0
2025-01-04,West Bengal,cooch behar,735303.0,51.0,109.0
2025-01-04,West Bengal,bankura,722152.0,133.0,120.0
2025-01-04,West Bengal,north 24 parganas,743263.0,234.0,359.0
2025-01-04,Bihar,samastipur,848236.0,482.0,357.0
2025-01-04,Rajasthan,udaipur,313803.0,263.0,209.0
2025-01-04,Andhra Pradesh,dr. b. r. ambedkar konaseema,533238.0,33.0,16.0
2025-01-04,Himachal Pradesh,mandi,175021.0,42.0,91.0
2025-01-04,Jammu And Kashmir,kathua,184152.0,51.0,147.0
2025-01-04,Gujarat,bharuch,392210.0,112.0,146.0
2025-01-04,Tamil Nadu,tiruvallur,600067.0,126.0,126.0
2025-01-04,Andhra Pradesh,west godavari,534331.0,99.0,22.0
2025-01-04,Maharashtra,sindhudurg,416630.0,12.0,41.0
2025-01-04,Maharashtra,nanded,431811.0,10.0,52.0
2025-01-04,Bihar,gaya,803116.0,61.0,62.0
2025-01-04,Karnataka,belgaum,591211.0,13.0,51.0
2025-01-04,Maharashtra,thane,401204.0,18.0,53.0
2025-01-04,Tamil Nadu,thanjavur,612301.0,52.0,140.0
2025-01-04,Rajasthan,udaipur,313203.0,114.0,141.0
2025-01-04,Rajasthan,rajsamand,313332.0,161.0,175.0
2025-01-04,Maharashtra,nanded,431605.0,401.0,691.0
2025-01-04,Maharashtra,aurangabad,431009.0,128.0,162.0
2025-01-04,Rajasthan,jaipur,303806.0,105.0,184.0
2025-01-04,West Bengal,south 24 parganas,743372.0,227.0,317.0
2025-01-04,Karnataka,davangere,577224.0,104.0,100.0
2025-01-04,Tamil Nadu,dindigul,624001.0,267.0,479.0
2025-01-04,Uttar Pradesh,sitapur,261135.0,2226.0,524.0
2025-01-04,Odisha,khorda,752035.0,156.0,129.0
2025-01-04,Uttar Pradesh,kanpur nagar,208012.0,173.0,299.0
2025-01-04,Kerala,palakkad,678503.0,91.0,89.0
2025-01-04,Uttar Pradesh,jalaun,285001.0,1148.0,886.0
2025-01-04,Karnataka,belagavi,591309.0,70.0,49.0
2025-01-04,Kerala,ernakulam,682025.0,46.0,73.0
2025-01-04,Jharkhand,east singhbhum,832304.0,238.0,315.0
2025-01-04,Kerala,ernakulam,683519.0,42.0,49.0
2025-01-04,Karnataka,kolar,563129.0,83.0,88.0
2025-01-04,Madhya Pradesh,bhind,477116.0,518.0,311.0
2025-01-04,West Bengal,purba medinipur,721627.0,45.0,125.0
2025-01-04,Telangana,komaram bheem,504292.0,31.0,33.0
2025-01-04,Jharkhand,gumla,835233.0,435.0,585.0
2025-01-04,Uttar Pradesh,varanasi,221008.0,226.0,143.0
2025-01-04,Kerala,kannur,670662.0,47.0,64.0
2025-01-04,Odisha,kandhamal,762029.0,107.0,119.0
2025-01-04,Karnataka,shivamogga,577416.0,26.0,15.0
2025-01-04,Karnataka,bijapur,586211.0,58.0,66.0
2025-01-04,Karnataka,udupi,576102.0,43.0,42.0
2025-01-04,Tamil Nadu,karur,639136.0,22.0,35.0
2025-01-04,Kerala,kannur,670594.0,92.0,128.0
2025-01-04,Maharashtra,solapur,413403.0,46.0,202.0
2025-01-04,West Bengal,east midnapore,721441.0,13.0,35.0
2025-01-04,Karnataka,hasan,573136.0,10.0,26.0
2025-01-04,West Bengal,jhargram,721517.0,20.0,42.0
2025-01-04,Jammu And Kashmir,badgam,193401.0,22.0,44.0
2025-01-04,Rajasthan,jaipur,302026.0,82.0,177.0
2025-01-04,Maharashtra,mumbai suburban,400050.0,164.0,210.0
2025-01-04,Odisha,malkangiri,764052.0,616.0,383.0
2025-01-04,Rajasthan,jodhpur,342309.0,165.0,252.0
2025-01-04,Punjab,jalandhar,144039.0,172.0,375.0
2025-01-04,Rajasthan,jodhpur,342015.0,20.0,43.0
2025-01-04,Bihar,sheikhpura,811304.0,480.0,500.0
2025-01-04,Karnataka,udupi,576210.0,22.0,15.0
2025-01-04,Tamil Nadu,kanniyakumari,629176.0,23.0,35.0
2025-01-04,Kerala,thrissur,680612.0,17.0,18.0
2025-01-04,Gujarat,rajkot,360006.0,151.0,162.0
2025-01-04,Karnataka,davangere,583125.0,76.0,67.0
2025-01-04,Gujarat,amreli,364530.0,43.0,63.0
2025-01-04,Odisha,jagatsinghapur,754130.0,21.0,17.0
2025-01-04,Himachal Pradesh,kangra,177108.0,20.0,65.0
2025-01-04,Telangana,nizamabad,503180.0,41.0,35.0
2025-01-04,Gujarat,junagadh,362260.0,71.0,146.0
2025-01-04,Kerala,thrissur,680006.0,26.0,59.0
2025-01-04,West Bengal,hooghly,712121.0,13.0,32.0
2025-01-04,West Bengal,murshidabad,741156.0,52.0,67.0
2025-01-04,Maharashtra,pune,412304.0,43.0,40.0
2025-01-04,Rajasthan,jodhpur,342013.0,59.0,101.0
2025-01-04,Gujarat,tapi,394680.0,47.0,83.0
2025-01-04,Karnataka,chickmagalur,577146.0,20.0,46.0
2025-01-04,Himachal Pradesh,shimla,173217.0,21.0,18.0
2025-01-04,Tamil Nadu,tirunelveli,627854.0,194.0,77.0
2025-01-04,Tamil Nadu,ramanathapuram,623135.0,102.0,49.0
2025-01-04,Delhi,south delhi,110062.0,5861.0,7520.0
2025-01-04,Maharashtra,mumbai suburban,400086.0,285.0,207.0
2025-01-04,Tamil Nadu,dindigul,624202.0,103.0,258.0
2025-01-04,Gujarat,panchmahals,389330.0,99.0,139.0
2025-01-04,Tamil Nadu,coimbatore,641008.0,276.0,525.0
2025-01-04,Haryana,gurgaon,122103.0,395.0,337.0
2025-01-04,West Bengal,murshidabad,742237.0,89.0,93.0
2025-01-04,Jharkhand,east singhbhum,831002.0,1503.0,1206.0
2025-01-04,Rajasthan,churu,331031.0,42.0,71.0
2025-01-04,West Bengal,cooch behar,736146.0,109.0,156.0
2025-01-04,Andhra Pradesh,visakhapatnam,531040.0,1162.0,293.0
2025-01-04,Punjab,sri muktsar sahib,152113.0,151.0,300.0
2025-01-04,Tamil Nadu,chennai,600013.0,258.0,305.0
2025-01-04,Kerala,ernakulam,683585.0,42.0,40.0
2025-01-04,Rajasthan,jaipur,303905.0,95.0,214.0
2025-01-04,Nagaland,kohima,797001.0,152.0,590.0
2025-01-04,Chhattisgarh,mahasamund,493554.0,154.0,1123.0
2025-01-04,Maharashtra,mumbai suburban,400058.0,184.0,157.0
2025-01-04,Telangana,karimnagar,505425.0,61.0,55.0
2025-01-04,Maharashtra,mumbai suburban,400055.0,288.0,185.0
2025-01-04,Maharashtra,nagpur,441201.0,84.0,490.0
2025-01-04,Telangana,adilabad,504208.0,139.0,64.0
2025-01-04,Bihar,darbhanga,846006.0,103.0,42.0
2025-01-04,Andhra Pradesh,prakasam,523155.0,289.0,96.0
2025-01-04,Tamil Nadu,ramanathapuram,623315.0,17.0,40.0
2025-01-04,Kerala,ernakulam,683578.0,76.0,124.0
2025-01-04,Gujarat,vadodara,390009.0,119.0,293.0
2025-01-04,Uttar Pradesh,rae bareli,229206.0,453.0,202.0
2025-01-04,Andhra Pradesh,annamayya,516108.0,13.0,13.0
2025-01-04,Jharkhand,pakur,816102.0,99.0,134.0
2025-01-04,Gujarat,bharuch,393020.0,44.0,74.0
2025-01-04,Gujarat,gir somnath,362255.0,55.0,64.0
2025-01-04,West Bengal,cooch behar,736175.0,13.0,16.0
2025-01-04,Tamil Nadu,tirupattur,635652.0,18.0,15.0
2025-01-04,Uttarakhand,chamoli,246429.0,66.0,68.0
2025-01-04,Maharashtra,pune,410516.0,14.0,51.0
2025-01-04,Assam,karimganj,788735.0,55.0,26.0
2025-01-04,Rajasthan,sawai madhopur,322204.0,24.0,19.0
2025-01-04,Madhya Pradesh,dewas,455227.0,936.0,1129.0
2025-01-04,Punjab,mansa,151508.0,115.0,251.0
2025-01-04,Kerala,thrissur,680306.0,173.0,177.0
2025-01-04,Madhya Pradesh,chhatarpur,471001.0,1206.0,727.0
2025-01-04,Uttar Pradesh,auraiya,206128.0,63.0,40.0
2025-01-04,Odisha,khorda,752050.0,253.0,385.0
2025-01-04,Haryana,hisar,125121.0,820.0,934.0
2025-01-04,Bihar,purnia,854327.0,630.0,564.0
2025-01-04,Uttar Pradesh,jaunpur,222002.0,228.0,150.0
2025-01-04,Telangana,k.v. rangareddy,501158.0,33.0,43.0
2025-01-04,Rajasthan,bikaner,334023.0,219.0,392.0
2025-01-04,Gujarat,jamnagar,361012.0,92.0,95.0
2025-01-04,Uttar Pradesh,deoria,274182.0,415.0,181.0
2025-01-04,Kerala,kottayam,686584.0,11.0,10.0
2025-01-04,Rajasthan,dungarpur,314021.0,72.0,82.0
2025-01-04,Maharashtra,nashik,422203.0,242.0,564.0
2025-01-04,Gujarat,ahmedabad,382470.0,147.0,286.0
2025-01-04,Kerala,palakkad,679502.0,49.0,61.0
2025-01-04,Chhattisgarh,bijapur,494446.0,43.0,102.0
2025-01-04,Tamil Nadu,kanniyakumari,629164.0,12.0,39.0
2025-01-04,Goa,south goa,403721.0,18.0,12.0
2025-01-04,Himachal Pradesh,hamirpur,176041.0,48.0,73.0
2025-01-04,Tamil Nadu,namakkal,637015.0,71.0,151.0
2025-01-04,Andhra Pradesh,parvathipuram manyam,535591.0,36.0,33.0
2025-01-04,Uttar Pradesh,varanasi,221311.0,244.0,161.0
2025-01-04,Andhra Pradesh,anantapur,515271.0,38.0,34.0
2025-01-04,Punjab,sas nagar (mohali),160014.0,50.0,56.0
2025-01-04,Tamil Nadu,kancheepuram,602108.0,24.0,21.0
2025-01-04,Tamil Nadu,coimbatore,641201.0,45.0,88.0
2025-01-04,Telangana,sangareddy,502285.0,15.0,11.0
2025-01-04,Goa,south goa,403410.0,33.0,19.0
2025-01-04,Tamil Nadu,thiruvarur,614705.0,27.0,59.0
2025-01-04,Assam,kamrup metro,781026.0,77.0,57.0
2025-01-04,Kerala,thiruvananthapuram,695503.0,48.0,85.0
2025-01-04,Kerala,thiruvananthapuram,695013.0,141.0,370.0
2025-01-04,Rajasthan,karauli,321610.0,31.0,51.0
2025-01-04,West Bengal,uttar dinajpur,733134.0,333.0,634.0
2025-01-04,Maharashtra,gondiya,441916.0,233.0,258.0
2025-01-04,Andhra Pradesh,krishna,521321.0,170.0,84.0
2025-01-04,Jharkhand,giridih,815318.0,399.0,313.0
2025-01-04,Madhya Pradesh,vidisha,464220.0,207.0,115.0
2025-01-04,Karnataka,kalaburagi,585312.0,89.0,67.0
2025-01-04,Tamil Nadu,salem,636354.0,73.0,35.0
2025-01-04,Kerala,thiruvananthapuram,695522.0,20.0,51.0
2025-01-04,Telangana,nalgonda,508207.0,426.0,600.0
2025-01-04,Odisha,kalahandi,766001.0,230.0,283.0
2025-01-04,Gujarat,junagadh,362630.0,112.0,187.0
2025-01-04,Tamil Nadu,sivaganga,630312.0,16.0,34.0
2025-01-04,Maharashtra,pune,411051.0,101.0,173.0
2025-01-04,Tamil Nadu,tiruppur,641606.0,198.0,177.0
2025-01-04,Andhra Pradesh,sri sathya sai,515581.0,28.0,16.0
2025-01-04,Himachal Pradesh,shimla,171226.0,47.0,64.0
2025-01-04,Gujarat,sabarkantha,383307.0,77.0,90.0
2025-01-04,Uttar Pradesh,firozabad,205130.0,215.0,35.0
2025-01-04,Tamil Nadu,thiruvarur,609501.0,93.0,116.0
2025-01-04,Odisha,boudh,762013.0,80.0,89.0
2025-01-04,Telangana,karimnagar,505402.0,65.0,89.0
2025-01-04,Telangana,vikarabad,501202.0,27.0,26.0
2025-01-04,Jammu And Kashmir,udhampur,182125.0,381.0,340.0
2025-01-04,Assam,chirang,783394.0,148.0,30.0
2025-01-04,Uttar Pradesh,ayodhya,224127.0,13.0,26.0
2025-01-04,Andhra Pradesh,krishna,521182.0,244.0,46.0
