date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-12-05,West Bengal,purba medinipur,721607,2.0,7.0
2025-12-05,West Bengal,purba medinipur,721629,0.0,5.0
2025-12-05,West Bengal,purba medinipur,721635,2.0,6.0
2025-12-05,West Bengal,purba medinipur,721641,1.0,2.0
2025-12-05,West Bengal,purba medinipur,721642,4.0,5.0
2025-12-05,West Bengal,purba medinipur,721646,0.0,11.0
2025-12-05,West Bengal,purba medinipur,721652,3.0,7.0
2025-12-05,West Bengal,purba medinipur,721655,1.0,7.0
2025-12-05,West Bengal,purba medinipur,721659,2.0,6.0
2025-12-05,West Bengal,purba medinipur,721664,0.0,2.0
2025-12-05,West Bengal,purba medinipur,721668,0.0,4.0
2025-12-05,West Bengal,purba medinipur,721669,0.0,1.0
2025-12-05,West Bengal,purulia,723130,0.0,10.0
2025-12-05,West Bengal,puruliya,723132,0.0,17.0
2025-12-05,West Bengal,puruliya,723144,0.0,2.0
2025-12-05,West Bengal,puruliya,723215,0.0,6.0
2025-12-05,West Bengal,south 24 parganas,700008,0.0,13.0
2025-12-05,West Bengal,south 24 parganas,700066,0.0,17.0
2025-12-05,West Bengal,south 24 parganas,700084,4.0,28.0
2025-12-05,West Bengal,south 24 parganas,700088,0.0,7.0
2025-12-05,West Bengal,south 24 parganas,700104,0.0,11.0
2025-12-05,West Bengal,south 24 parganas,700135,1.0,27.0
2025-12-05,West Bengal,south 24 parganas,700151,0.0,10.0
2025-12-05,West Bengal,south 24 parganas,700152,0.0,14.0
2025-12-05,West Bengal,south 24 parganas,700154,0.0,6.0
2025-12-05,West Bengal,south 24 parganas,743345,1.0,2.0
2025-12-05,West Bengal,south 24 parganas,743349,12.0,74.0
2025-12-05,West Bengal,south 24 parganas,743351,1.0,5.0
2025-12-05,West Bengal,south 24 parganas,743357,4.0,18.0
2025-12-05,West Bengal,south 24 parganas,743368,4.0,66.0
2025-12-05,West Bengal,south 24 parganas,743370,0.0,13.0
2025-12-05,West Bengal,south 24 parganas,743383,1.0,22.0
2025-12-05,West Bengal,south 24 parganas,743384,0.0,3.0
2025-12-05,West Bengal,south 24 parganas,743385,0.0,1.0
2025-12-05,West Bengal,south 24 parganas,743387,1.0,25.0
2025-12-05,West Bengal,south 24 parganas,743398,0.0,3.0
2025-12-05,West Bengal,south 24 parganas,743507,0.0,13.0
2025-12-05,West Bengal,south 24 parganas,743611,0.0,10.0
2025-12-05,West Bengal,south dinajpur,733132,0.0,12.0
2025-12-05,West Bengal,south dinajpur,733142,0.0,1.0
2025-12-05,West Bengal,south dinajpur,733145,0.0,1.0
2025-12-05,West Bengal,south dinajpur,733153,0.0,1.0
2025-12-05,West Bengal,south dinajpur,733155,0.0,4.0
2025-12-05,West Bengal,south twenty four parganas,700082,0.0,3.0
2025-12-05,West Bengal,south twenty four parganas,700105,0.0,6.0
2025-12-05,West Bengal,south twenty four parganas,700151,0.0,1.0
2025-12-05,West Bengal,south twenty four parganas,743373,2.0,25.0
2025-12-05,West Bengal,uttar dinajpur,733125,0.0,1.0
2025-12-05,West Bengal,uttar dinajpur,733128,5.0,52.0
2025-12-05,West Bengal,uttar dinajpur,733132,0.0,4.0
2025-12-05,West Bengal,uttar dinajpur,733208,2.0,55.0
2025-12-05,West Bengal,uttar dinajpur,733209,2.0,25.0
2025-12-05,West Bengal,uttar dinajpur,733210,10.0,71.0
2025-12-05,West Bengal,west midnapore,721133,2.0,25.0
2025-12-05,West Bengal,west midnapore,721306,1.0,4.0
2025-12-05,West Bengal,west midnapore,721457,0.0,6.0
2025-12-06,West Bengal,haora,711416,0.0,1.0
2025-12-06,West Bengal,hooghly,712105,0.0,3.0
2025-12-06,West Bengal,hooghly,712148,2.0,16.0
2025-12-06,West Bengal,hooghly,712201,1.0,11.0
2025-12-06,West Bengal,hooghly,712203,0.0,11.0
2025-12-06,West Bengal,hooghly,712221,1.0,24.0
2025-12-06,West Bengal,hooghly,712245,0.0,5.0
2025-12-06,West Bengal,hooghly,712246,0.0,4.0
2025-12-06,West Bengal,hooghly,712301,0.0,15.0
2025-12-06,West Bengal,hooghly,712303,0.0,19.0
2025-12-06,West Bengal,hooghly,712305,1.0,27.0
2025-12-06,West Bengal,hooghly,712310,0.0,9.0
2025-12-06,West Bengal,hooghly,712404,1.0,21.0
2025-12-06,West Bengal,hooghly,712409,1.0,17.0
2025-12-06,West Bengal,hooghly,712411,1.0,4.0
2025-12-06,West Bengal,hooghly,712412,1.0,13.0
2025-12-06,West Bengal,hooghly,712413,0.0,26.0
2025-12-06,West Bengal,hooghly,712415,2.0,30.0
2025-12-06,West Bengal,hooghly,712514,0.0,4.0
2025-12-06,West Bengal,hooghly,712602,0.0,15.0
2025-12-06,West Bengal,hooghly,712701,5.0,16.0
2025-12-06,West Bengal,howrah,711101,1.0,42.0
2025-12-06,West Bengal,howrah,711103,3.0,9.0
2025-12-06,West Bengal,howrah,711104,1.0,4.0
2025-12-06,West Bengal,howrah,711111,0.0,5.0
2025-12-06,West Bengal,howrah,711202,1.0,20.0
2025-12-06,West Bengal,howrah,711203,0.0,5.0
2025-12-06,West Bengal,howrah,711227,1.0,8.0
2025-12-06,West Bengal,howrah,711301,0.0,8.0
2025-12-06,West Bengal,howrah,711302,3.0,22.0
2025-12-06,West Bengal,howrah,711308,0.0,1.0
2025-12-06,West Bengal,howrah,711316,3.0,34.0
2025-12-06,West Bengal,hugli,712222,0.0,1.0
2025-12-06,West Bengal,hugli,712408,0.0,1.0
2025-12-06,West Bengal,jalpaiguri,734001,0.0,18.0
2025-12-06,West Bengal,jalpaiguri,734005,0.0,7.0
2025-12-06,West Bengal,jalpaiguri,735102,0.0,6.0
2025-12-06,West Bengal,jalpaiguri,735132,2.0,23.0
2025-12-06,West Bengal,jalpaiguri,735133,2.0,12.0
2025-12-06,West Bengal,jalpaiguri,735135,1.0,29.0
2025-12-06,West Bengal,jalpaiguri,735137,0.0,4.0
2025-12-06,West Bengal,jalpaiguri,735140,0.0,6.0
2025-12-06,West Bengal,jalpaiguri,735203,1.0,2.0
2025-12-06,West Bengal,jalpaiguri,735207,0.0,4.0
2025-12-06,West Bengal,jalpaiguri,735211,1.0,36.0
2025-12-06,West Bengal,jalpaiguri,735216,1.0,9.0
2025-12-06,West Bengal,jalpaiguri,735217,3.0,23.0
2025-12-06,West Bengal,jalpaiguri,735218,7.0,23.0
2025-12-06,West Bengal,jalpaiguri,735302,3.0,16.0
2025-12-06,West Bengal,jalpaiguri,736121,0.0,46.0
2025-12-06,West Bengal,jalpaiguri,736122,0.0,2.0
2025-12-06,West Bengal,jalpaiguri,736204,5.0,29.0
2025-12-06,West Bengal,jalpaiguri,736207,0.0,12.0
2025-12-06,West Bengal,jalpaiguri,736208,2.0,6.0
2025-12-06,West Bengal,jhargram,721501,0.0,1.0
2025-12-06,West Bengal,koch bihar,735211,0.0,2.0
2025-12-06,West Bengal,koch bihar,735301,0.0,3.0
2025-12-06,West Bengal,koch bihar,736145,0.0,7.0
2025-12-06,West Bengal,koch bihar,736159,0.0,14.0
2025-12-06,West Bengal,koch bihar,736167,0.0,9.0
2025-12-06,West Bengal,koch bihar,736168,0.0,4.0
2025-12-06,West Bengal,koch bihar,736173,0.0,3.0
2025-12-06,West Bengal,koch bihar,736175,0.0,1.0
2025-12-06,West Bengal,koch bihar,736176,0.0,5.0
2025-12-06,West Bengal,kolkata,700009,1.0,21.0
2025-12-06,West Bengal,kolkata,700016,0.0,12.0
2025-12-06,West Bengal,kolkata,700017,0.0,31.0
2025-12-06,West Bengal,kolkata,700018,1.0,13.0
2025-12-06,West Bengal,kolkata,700024,5.0,36.0
2025-12-06,West Bengal,kolkata,700044,0.0,22.0
2025-12-06,West Bengal,kolkata,700045,0.0,1.0
2025-12-06,West Bengal,kolkata,700053,1.0,21.0
2025-12-06,West Bengal,kolkata,700065,1.0,6.0
2025-12-06,West Bengal,kolkata,700090,0.0,2.0
2025-12-06,West Bengal,kolkata,700093,0.0,3.0
2025-12-06,West Bengal,kolkata,700096,0.0,2.0
2025-12-06,West Bengal,malda,742202,0.0,1.0
2025-12-06,West Bengal,malda,732125,16.0,100.0
2025-12-06,West Bengal,malda,732127,1.0,7.0
2025-12-06,West Bengal,malda,732128,2.0,39.0
2025-12-06,West Bengal,malda,732140,2.0,41.0
2025-12-06,West Bengal,malda,732141,0.0,6.0
2025-12-06,West Bengal,malda,732144,0.0,2.0
2025-12-06,West Bengal,malda,732150,0.0,2.0
2025-12-06,West Bengal,malda,732202,4.0,41.0
2025-12-06,West Bengal,malda,733124,0.0,8.0
2025-12-06,West Bengal,maldah,732126,0.0,1.0
2025-12-06,West Bengal,maldah,732128,2.0,17.0
2025-12-06,West Bengal,maldah,732141,0.0,3.0
2025-12-06,West Bengal,maldah,732144,0.0,3.0
2025-12-06,West Bengal,maldah,732150,0.0,1.0
2025-12-06,West Bengal,maldah,732201,4.0,28.0
2025-12-06,West Bengal,maldah,732206,0.0,9.0
2025-12-06,West Bengal,maldah,732214,0.0,5.0
2025-12-06,West Bengal,murshidabad,713130,0.0,1.0
2025-12-06,West Bengal,murshidabad,731219,1.0,2.0
2025-12-06,West Bengal,murshidabad,731221,2.0,12.0
2025-12-06,West Bengal,murshidabad,731222,3.0,7.0
2025-12-06,West Bengal,murshidabad,731234,0.0,1.0
2025-12-06,West Bengal,murshidabad,742102,1.0,20.0
2025-12-06,West Bengal,murshidabad,742104,0.0,16.0
2025-12-06,West Bengal,murshidabad,742131,0.0,1.0
2025-12-06,West Bengal,murshidabad,742135,5.0,52.0
2025-12-06,West Bengal,murshidabad,742147,2.0,31.0
2025-12-06,West Bengal,murshidabad,742151,2.0,6.0
2025-12-06,West Bengal,murshidabad,742164,0.0,3.0
2025-12-06,West Bengal,murshidabad,742175,0.0,11.0
2025-12-06,West Bengal,murshidabad,742181,2.0,19.0
2025-12-06,West Bengal,murshidabad,742213,6.0,48.0
2025-12-06,West Bengal,murshidabad,742226,9.0,42.0
2025-12-06,West Bengal,murshidabad,742232,0.0,2.0
2025-12-06,West Bengal,murshidabad,742234,2.0,2.0
2025-12-06,West Bengal,murshidabad,742305,3.0,25.0
2025-12-06,West Bengal,nadia,741101,0.0,25.0
2025-12-06,West Bengal,nadia,741103,1.0,20.0
2025-12-06,West Bengal,nadia,741122,3.0,13.0
2025-12-06,West Bengal,nadia,741137,8.0,49.0
2025-12-06,West Bengal,nadia,741152,2.0,53.0
2025-12-06,West Bengal,nadia,741161,0.0,14.0
2025-12-06,West Bengal,nadia,741181,0.0,4.0
2025-12-06,West Bengal,nadia,741245,3.0,26.0
2025-12-06,West Bengal,nadia,741247,0.0,3.0
2025-12-06,West Bengal,nadia,741256,1.0,4.0
2025-12-06,West Bengal,nadia,741315,2.0,21.0
2025-12-06,West Bengal,nadia,741401,0.0,15.0
2025-12-06,West Bengal,nadia,741506,0.0,1.0
2025-12-06,West Bengal,nadia,741509,0.0,2.0
2025-12-06,West Bengal,north 24 parganas,700048,2.0,12.0
2025-12-06,West Bengal,north 24 parganas,700049,0.0,24.0
2025-12-06,West Bengal,north 24 parganas,700056,0.0,19.0
2025-12-06,West Bengal,north 24 parganas,700077,0.0,3.0
2025-12-06,West Bengal,north 24 parganas,700081,0.0,4.0
2025-12-06,West Bengal,north 24 parganas,700112,1.0,5.0
2025-12-06,West Bengal,north 24 parganas,700113,1.0,11.0
2025-12-06,West Bengal,north 24 parganas,700119,1.0,24.0
2025-12-06,West Bengal,north 24 parganas,700131,0.0,13.0
2025-12-06,West Bengal,north 24 parganas,700136,3.0,28.0
2025-12-06,West Bengal,north 24 parganas,700155,0.0,12.0
2025-12-06,West Bengal,north 24 parganas,743133,0.0,7.0
2025-12-06,West Bengal,north 24 parganas,743136,0.0,5.0
2025-12-06,West Bengal,north 24 parganas,743166,0.0,21.0
2025-12-06,West Bengal,north 24 parganas,743221,1.0,12.0
2025-12-06,West Bengal,north 24 parganas,743222,1.0,11.0
2025-12-06,West Bengal,north 24 parganas,743232,0.0,12.0
2025-12-06,West Bengal,north 24 parganas,743234,3.0,26.0
2025-12-06,West Bengal,north 24 parganas,743247,4.0,23.0
2025-12-06,West Bengal,north 24 parganas,743270,3.0,8.0
2025-12-06,West Bengal,north 24 parganas,743286,2.0,23.0
2025-12-06,West Bengal,north 24 parganas,743291,0.0,10.0
2025-12-06,West Bengal,north 24 parganas,743293,0.0,9.0
2025-12-06,West Bengal,north 24 parganas,743297,1.0,16.0
2025-12-06,West Bengal,north 24 parganas,743405,0.0,1.0
2025-12-06,West Bengal,north 24 parganas,743422,1.0,31.0
2025-12-06,West Bengal,north 24 parganas,743428,0.0,24.0
2025-12-06,West Bengal,north 24 parganas,743435,0.0,18.0
2025-12-06,West Bengal,north 24 parganas,743445,2.0,31.0
2025-12-06,West Bengal,north 24 parganas,743456,2.0,36.0
2025-12-06,West Bengal,north 24 parganas,743502,3.0,5.0
2025-12-06,West Bengal,north 24 parganas,743611,1.0,0.0
2025-12-06,West Bengal,north 24 parganas,743702,1.0,7.0
2025-12-06,West Bengal,north 24 parganas,743711,2.0,21.0
2025-12-06,West Bengal,north dinajpur,733134,0.0,7.0
2025-12-06,West Bengal,north dinajpur,733144,0.0,3.0
2025-12-06,West Bengal,north dinajpur,733201,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,700058,0.0,2.0
2025-12-06,West Bengal,north twenty four parganas,700115,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,700132,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,700136,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,700156,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,743122,0.0,3.0
2025-12-06,West Bengal,north twenty four parganas,743125,0.0,2.0
2025-12-06,West Bengal,north twenty four parganas,743222,0.0,2.0
2025-12-06,West Bengal,north twenty four parganas,743234,0.0,1.0
2025-12-06,West Bengal,north twenty four parganas,743272,0.0,3.0
2025-12-06,West Bengal,north twenty four parganas,743442,0.0,5.0
2025-12-06,West Bengal,north twenty four parganas,743711,0.0,2.0
2025-12-06,West Bengal,paschim bardhaman,713148,0.0,1.0
2025-12-06,West Bengal,paschim bardhaman,713202,1.0,1.0
2025-12-06,West Bengal,paschim bardhaman,713205,0.0,4.0
2025-12-06,West Bengal,paschim bardhaman,713324,0.0,1.0
2025-12-06,West Bengal,paschim bardhaman,713325,1.0,6.0
2025-12-06,West Bengal,paschim bardhaman,713337,0.0,1.0
2025-12-06,West Bengal,paschim bardhaman,713359,0.0,7.0
2025-12-06,West Bengal,paschim bardhaman,713369,0.0,1.0
2025-12-06,West Bengal,paschim bardhaman,713377,0.0,2.0
2025-12-06,West Bengal,paschim bardhaman,713384,0.0,1.0
2025-12-06,West Bengal,paschim medinipur,721102,1.0,17.0
2025-12-06,West Bengal,paschim medinipur,721124,0.0,16.0
2025-12-06,West Bengal,paschim medinipur,721127,2.0,41.0
2025-12-06,West Bengal,paschim medinipur,721128,1.0,8.0
2025-12-06,West Bengal,paschim medinipur,721130,0.0,1.0
2025-12-06,West Bengal,paschim medinipur,721135,1.0,17.0
2025-12-06,West Bengal,paschim medinipur,721140,4.0,17.0
2025-12-06,West Bengal,paschim medinipur,721143,1.0,7.0
2025-12-06,West Bengal,paschim medinipur,721144,3.0,19.0
2025-12-06,West Bengal,paschim medinipur,721146,0.0,5.0
2025-12-06,West Bengal,paschim medinipur,721148,1.0,9.0
2025-12-06,West Bengal,paschim medinipur,721242,0.0,4.0
2025-12-06,West Bengal,paschim medinipur,721253,7.0,12.0
2025-12-06,West Bengal,paschim medinipur,721436,0.0,5.0
2025-12-06,West Bengal,paschim medinipur,721466,0.0,1.0
2025-12-06,West Bengal,paschim medinipur,721507,1.0,45.0
2025-12-06,West Bengal,paschim medinipur,721513,1.0,17.0
2025-12-06,West Bengal,paschim medinipur,721641,0.0,4.0
2025-12-06,West Bengal,purba bardhaman,713102,0.0,4.0
2025-12-06,West Bengal,purba bardhaman,713131,0.0,1.0
2025-12-06,West Bengal,purba bardhaman,713141,1.0,2.0
2025-12-06,West Bengal,purba bardhaman,713152,2.0,1.0
2025-12-06,West Bengal,purba bardhaman,713166,0.0,2.0
2025-12-06,West Bengal,purba bardhaman,713401,1.0,0.0
2025-12-06,West Bengal,purba bardhaman,713406,0.0,2.0
2025-12-06,West Bengal,purba bardhaman,713422,1.0,7.0
2025-12-06,West Bengal,purba bardhaman,713424,0.0,5.0
2025-12-06,West Bengal,purba medinipur,721130,1.0,3.0
2025-12-06,West Bengal,purba medinipur,721137,1.0,13.0
2025-12-06,West Bengal,purba medinipur,721139,1.0,21.0
2025-12-06,West Bengal,purba medinipur,721151,2.0,7.0
2025-12-06,West Bengal,purba medinipur,721172,0.0,2.0
2025-12-06,West Bengal,purba medinipur,721423,0.0,3.0
2025-12-06,West Bengal,purba medinipur,721439,0.0,4.0
2025-12-06,West Bengal,purba medinipur,721448,0.0,12.0
2025-12-06,West Bengal,purba medinipur,721463,0.0,1.0
2025-12-06,West Bengal,purba medinipur,721607,0.0,5.0
2025-12-06,West Bengal,purba medinipur,721625,0.0,6.0
2025-12-06,West Bengal,purba medinipur,721633,4.0,17.0
2025-12-06,West Bengal,purba medinipur,721642,1.0,8.0
2025-12-06,West Bengal,purba medinipur,721649,4.0,5.0
2025-12-06,West Bengal,purba medinipur,721650,3.0,17.0
2025-12-06,West Bengal,purba medinipur,721659,2.0,7.0
2025-12-06,West Bengal,purba medinipur,721666,0.0,1.0
2025-12-06,West Bengal,puruliya,723145,6.0,20.0
2025-12-06,West Bengal,puruliya,723152,2.0,20.0
2025-12-06,West Bengal,puruliya,723157,0.0,9.0
2025-12-06,West Bengal,puruliya,723215,0.0,3.0
2025-12-06,West Bengal,south 24 parganas,700061,0.0,14.0
2025-12-06,West Bengal,south 24 parganas,700096,0.0,2.0
2025-12-06,West Bengal,south 24 parganas,700104,2.0,19.0
2025-12-06,West Bengal,south 24 parganas,700146,0.0,3.0
2025-12-06,West Bengal,south 24 parganas,700147,0.0,21.0
2025-12-06,West Bengal,south 24 parganas,700154,0.0,12.0
2025-12-06,West Bengal,south 24 parganas,743349,9.0,69.0
2025-12-06,West Bengal,south 24 parganas,743371,3.0,6.0
2025-12-06,West Bengal,south 24 parganas,743374,0.0,12.0
2025-12-06,West Bengal,south 24 parganas,743425,0.0,3.0
2025-12-06,West Bengal,south 24 parganas,743513,6.0,24.0
2025-12-06,West Bengal,south dinajpur,733126,0.0,3.0
2025-12-06,West Bengal,south dinajpur,733132,0.0,10.0
2025-12-06,West Bengal,south dinajpur,733151,0.0,1.0
2025-12-06,West Bengal,south twenty four parganas,700103,0.0,4.0
2025-12-06,West Bengal,south twenty four parganas,700138,0.0,1.0
2025-12-06,West Bengal,south twenty four parganas,700144,0.0,1.0
2025-12-06,West Bengal,south twenty four parganas,743318,0.0,13.0
2025-12-06,West Bengal,south twenty four parganas,743329,0.0,11.0
2025-12-06,West Bengal,south twenty four parganas,743330,0.0,5.0
2025-12-06,West Bengal,south twenty four parganas,743349,0.0,7.0
2025-12-06,West Bengal,south twenty four parganas,743357,1.0,11.0
2025-12-06,West Bengal,south twenty four parganas,743370,0.0,1.0
2025-12-06,West Bengal,south twenty four parganas,743373,1.0,11.0
2025-12-06,West Bengal,south twenty four parganas,743377,0.0,5.0
2025-12-06,West Bengal,south twenty four parganas,743383,0.0,8.0
2025-12-06,West Bengal,uttar dinajpur,733129,2.0,77.0
2025-12-06,West Bengal,uttar dinajpur,733130,0.0,20.0
2025-12-06,West Bengal,uttar dinajpur,733150,0.0,1.0
2025-12-06,West Bengal,uttar dinajpur,733157,0.0,6.0
2025-12-06,West Bengal,uttar dinajpur,733201,6.0,38.0
2025-12-06,West Bengal,uttar dinajpur,733209,2.0,26.0
2025-12-06,West Bengal,west midnapore,721101,0.0,25.0
2025-12-06,West Bengal,west midnapore,721102,1.0,11.0
2025-12-06,West Bengal,west midnapore,721133,0.0,11.0
2025-12-06,West Bengal,west midnapore,721166,0.0,4.0
2025-12-06,West Bengal,west midnapore,721201,0.0,6.0
2025-12-06,West Bengal,west midnapore,721222,0.0,6.0
2025-12-06,West Bengal,west midnapore,721232,1.0,4.0
2025-12-06,West Bengal,west midnapore,721424,0.0,3.0
2025-12-06,West Bengal,west midnapore,721457,0.0,3.0
2025-12-06,West Bengal,west midnapore,721507,0.0,7.0
2025-12-06,West Bengal,hooghly,712701,0.0,1.0
2025-12-05,Andaman And Nicobar Islands,south andaman,744101,1.0,6.0
2025-12-05,Andaman And Nicobar Islands,south andaman,744103,0.0,6.0
2025-12-05,Andaman And Nicobar Islands,south andaman,744104,1.0,0.0
2025-12-05,Andaman And Nicobar Islands,south andaman,744105,1.0,9.0
2025-12-05,Andhra Pradesh,adilabad,504001,1.0,16.0
2025-12-05,Andhra Pradesh,adilabad,504102,0.0,6.0
2025-12-05,Andhra Pradesh,adilabad,504295,0.0,5.0
2025-12-05,Andhra Pradesh,adilabad,504304,0.0,2.0
2025-12-05,Andhra Pradesh,adilabad,504307,0.0,4.0
2025-12-05,Andhra Pradesh,adilabad,504308,0.0,3.0
2025-12-05,Andhra Pradesh,adilabad,504309,0.0,2.0
2025-12-05,Andhra Pradesh,adilabad,504312,2.0,5.0
2025-12-05,Andhra Pradesh,adilabad,504346,1.0,3.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,507113,0.0,1.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,507134,0.0,2.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,531084,0.0,2.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,531149,1.0,0.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,533284,0.0,1.0
2025-12-05,Andhra Pradesh,alluri sitharama raju,533428,1.0,0.0
2025-12-05,Andhra Pradesh,anakapalli,531001,0.0,14.0
2025-12-05,Andhra Pradesh,anakapalli,531011,2.0,3.0
2025-12-05,Andhra Pradesh,anakapalli,531031,0.0,3.0
2025-12-05,Andhra Pradesh,anakapalli,531033,1.0,1.0
2025-12-05,Andhra Pradesh,anakapalli,531055,2.0,6.0
2025-12-05,Andhra Pradesh,anakapalli,531081,2.0,11.0
2025-12-05,Andhra Pradesh,anakapalli,531084,0.0,4.0
2025-12-05,Andhra Pradesh,anantapur,515123,0.0,4.0
2025-12-05,Andhra Pradesh,anantapur,515124,0.0,3.0
2025-12-05,Andhra Pradesh,anantapur,515133,0.0,8.0
2025-12-05,Andhra Pradesh,anantapur,515134,0.0,17.0
2025-12-05,Andhra Pradesh,anantapur,515271,0.0,6.0
2025-12-05,Andhra Pradesh,anantapur,515408,1.0,9.0
2025-12-05,Andhra Pradesh,anantapur,515411,1.0,19.0
2025-12-05,Andhra Pradesh,anantapur,515511,1.0,7.0
2025-12-05,Andhra Pradesh,anantapur,515531,0.0,5.0
2025-12-05,Andhra Pradesh,anantapur,515621,3.0,2.0
2025-12-05,Andhra Pradesh,anantapur,515763,0.0,4.0
2025-12-05,Andhra Pradesh,anantapur,515766,1.0,8.0
2025-12-05,Andhra Pradesh,anantapur,515801,0.0,13.0
2025-12-05,Andhra Pradesh,anantapur,515832,2.0,6.0
2025-12-05,Andhra Pradesh,ananthapur,515005,1.0,0.0
2025-12-05,Andhra Pradesh,ananthapur,515101,3.0,1.0
2025-12-05,Andhra Pradesh,ananthapur,515124,2.0,0.0
2025-12-05,Andhra Pradesh,ananthapur,515159,1.0,0.0
2025-12-05,Andhra Pradesh,ananthapur,515212,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapur,515231,6.0,5.0
2025-12-05,Andhra Pradesh,ananthapur,515402,1.0,1.0
2025-12-05,Andhra Pradesh,ananthapur,515531,0.0,2.0
2025-12-05,Andhra Pradesh,ananthapur,515561,1.0,2.0
2025-12-05,Andhra Pradesh,ananthapur,515766,1.0,3.0
2025-12-05,Andhra Pradesh,ananthapur,515865,2.0,10.0
2025-12-05,Andhra Pradesh,ananthapur,515871,0.0,4.0
2025-12-05,Andhra Pradesh,ananthapuramu,515003,1.0,2.0
2025-12-05,Andhra Pradesh,ananthapuramu,515154,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapuramu,515201,2.0,2.0
2025-12-05,Andhra Pradesh,ananthapuramu,515231,2.0,5.0
2025-12-05,Andhra Pradesh,ananthapuramu,515286,0.0,2.0
2025-12-05,Andhra Pradesh,ananthapuramu,515301,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapuramu,515411,2.0,23.0
2025-12-05,Andhra Pradesh,ananthapuramu,515425,0.0,9.0
2025-12-05,Andhra Pradesh,ananthapuramu,515511,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapuramu,515531,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapuramu,515571,2.0,4.0
2025-12-05,Andhra Pradesh,ananthapuramu,515761,1.0,15.0
2025-12-05,Andhra Pradesh,ananthapuramu,515767,0.0,2.0
2025-12-05,Andhra Pradesh,ananthapuramu,515775,1.0,8.0
2025-12-05,Andhra Pradesh,ananthapuramu,515822,1.0,3.0
2025-12-05,Andhra Pradesh,ananthapuramu,515832,1.0,0.0
2025-12-05,Andhra Pradesh,ananthapuramu,515842,0.0,1.0
2025-12-05,Andhra Pradesh,ananthapuramu,515863,0.0,4.0
2025-12-05,Andhra Pradesh,ananthapuramu,515865,2.0,13.0
2025-12-05,Andhra Pradesh,annamayya,516115,3.0,11.0
2025-12-05,Andhra Pradesh,annamayya,516214,0.0,7.0
2025-12-05,Andhra Pradesh,annamayya,516267,3.0,4.0
2025-12-05,Andhra Pradesh,annamayya,517247,1.0,0.0
2025-12-05,Andhra Pradesh,annamayya,517297,0.0,3.0
2025-12-05,Andhra Pradesh,annamayya,517325,7.0,51.0
2025-12-05,Andhra Pradesh,annamayya,517417,1.0,3.0
2025-12-05,Andhra Pradesh,bapatla,522101,2.0,21.0
2025-12-05,Andhra Pradesh,bapatla,522265,4.0,10.0
2025-12-05,Andhra Pradesh,bapatla,522268,1.0,4.0
2025-12-05,Andhra Pradesh,bapatla,522301,0.0,1.0
2025-12-05,Andhra Pradesh,bapatla,522314,0.0,3.0
2025-12-05,Andhra Pradesh,bapatla,523260,0.0,2.0
2025-12-05,Andhra Pradesh,bapatla,523261,1.0,1.0
2025-12-05,Andhra Pradesh,bapatla,523301,2.0,3.0
2025-12-05,Andhra Pradesh,bapatla,523303,1.0,3.0
